 FY 2006-07 Florida Charter School Revenue Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 School Info. ,,,,,,,,,, Federal Revenues ,,,,,,,,,,,,,,,,,,,,, State Revenues ,,,,,,,,,,,,,,,,,,,,,,,,,,,, For State and Local Calculation Purposes Only ,,,,,,,,,,,,, Indeterminate Revenues ,,,,,,,,,,,,, Local Revenues ,,,,,,,,, Other Revenues ,,,,,,,,,,,,,,,,,,, Total Revenues , Total PPR ,,
, District , Sch , MSID , School , Type , Year , PreK , Total Enrollment , Audit , Medicaid , Federal Start-up Grant , IDEA , Title I , Dissemination Grant , National School Lunch/Breakfast/Commodities , FEMA , Federal Sources , ERATE , Safe & Drug Free Schools , GEAR-UP , Operating Grants , National Science Foundation , Other , Implementation Grant , Supplemental Instruction , Adult-Ed , Federal Total , A+ Funds , Transportation , FLSchool Recognition Award , Discretionary Lottery Funds , SAI Category , CSP - Instructional Materials , Class Reduction , State Recognition Program , Teacher Lead , Other State Revenue , Capital Outlay , Early Childhood Ed. , Excellent Teaching Program , Advanced Placement , Learn and Serve Grant , Teacher Training , Reading First Grant , VPK State Funded (Pre-K Program) , Early Readiness , Reading Coach/Math Coach , Library Media Materials/Science Lab , Adults w Disabilities , Workforce Development , A+ Bonus , National Board , Micro Society , Community coordinated care , State After-school , Food services , State FEFP revenues , State Revenue Total , FEFP , Sparsity Supplement (lab schools only) , Lab school discretionary contribution , Declining Enrollment Supplement , Discretionary Tax Equal Allocation/Compression , Safe Schools , Reading Program , Supp. Acad. Instrc. , ESE Guar. Allocation , Merit Program (STAR) , Other FEFP (WFTE Share) , Total FEFP Only ," ""State Sources"", District funding, not defined or FTE "," Federal, State, and Local Revenue "," ""special revenue fund"" ", Other State appropriations , Grants and program Income , Local Sources ," ""Contributions and Other"" / Operating grants ", Grants , Capital funds other than grants , Summer Program , Withheld Admin Fee , PreK , Preschool , Total Indeterminate Revenue , Discretionary Millage , Local FEFP revenues for schools showing discretionary mils , Local FEFP revenues for schools w/ no itemized discretionary mils ," Approximate Local Revenues from combined ""state"" or ""district"" total. ", County Impact Fees , Urban teacher grant , District school taxes , Voted Operating Millage , Total Local Revenue , Contributions / Contributions & Other , In-House Transportation , Interest Income / Investment Earnings , Facility Rental , Before & After Care Fees , Student Fees / Special Programs Revenue , Other , Sponsorship fee , Fundraising , Miscellaneous , Food Service ," In-Kind Contributions (Rent, Services etc.) ", Bad Debt Recovery , Sale of Equipment , Summer School fees , Private Grants , Charges for Services , PreK Tuition , Total Other Revenues ,,,,
 29 , Hillsborough , 6627 , 296627 , USF/PATEL INTERMEDIATE CHARTER , 1.00 , 06-07 ,, 67.50 , Yes ,,,," $30,192 ",,,,,,,,,,," $60,469 ",,," $90,661 ",,,,," $14,125 "," $6,288 "," $47,178 ",, $500 ,," $46,271 ",,,,,,,,,,,,,,,,,,," $217,600 "," $331,962 "," $325,008 ",,,,,," $2,258 ",,,,," $327,266 ",,,,,,,,,,,,,, $-   ,,," $109,666 ",,,,,," $109,666 "," $7,260 ",," $8,866 ",,,," $1,834 ",,,," $1,316 ",,,,,,,," $19,276 "," $551,565 "," $8,171 ",,
 29 , Hillsborough , 6628 , 296628 , HOPE PREPARATORY ACADEMY , 1.00 , 06-07 ,, 54.50 , Yes ,,,,,,,," $25,382 ",,,,,,,,,," $25,382 ",,,," $3,014 ",," $5,022 "," $61,146 ",,," $2,182 "," $37,427 ",,,,,,,,,,,,,,,,,,," $384,026 "," $492,817 "," $326,473 ",,,,,,," $11,618 "," $222,525 ",,," $560,616 ",,,,,,,,,,,,,, $-   ," $27,420 "," $176,590 ",,,,,,," $204,010 ",,,,,,,,," $67,213 ",," $14,572 ",,,,,,,," $81,785 "," $803,994 "," $14,752 ",,
 29 , Hillsborough , 6630 , 296630 , TAMPA TRANSITIONAL SCHOOL , 3.00 , 06-07 ,, 23.37 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $1,128 ",,," $22,278 ",,,," $24,947 ",,,,,,,,,," $2,174 ",," $90,318 ",,,,,,," $179,387 "," $320,232 "," $121,981 ",,,,,,," $4,980 "," $125,830 ",," $9,085 "," $261,876 ",,,,,,,,,,,,,, $-   ," $2,268 "," $82,489 ",,,,,,," $84,757 ",,,,,,," $20,895 ",,,," $6,934 ",,,,,,,," $27,829 "," $432,818 "," $18,520 ",,
 29 , Hillsborough , 6631 , 296631 , QUEST MIDDLE SCHOOL , 2.00 , 06-07 ,, 117.50 , Yes ,,,,,,,," $89,179 ",,,,,,,,,," $89,179 ",, $253 ,," $5,262 ",,," $103,689 ",,,," $89,672 ",,,,,,,,,," $10,816 ",,,,,,,,," $843,537 "," $1,053,229 "," $569,290 ",,,,,,," $25,046 "," $633,282 ",," $3,809 "," $1,231,427 ",,,,,,,,,,,,,, $-   ," $50,038 "," $387,890 ",,,,,,," $437,928 "," $27,105 ",,,,,,,,,," $51,715 ",,,,,,,," $78,820 "," $1,659,156 "," $14,120 ",,
 29 , Hillsborough , 6632 , 296632 , CARL SAGAN ACADEMY , 2.00 , 06-07 ,, 71.00 , Yes ,,,,,,,," $58,900 ",,,,,,,,,," $58,900 ",,,," $3,193 ",," $6,830 "," $52,030 ",," $1,750 ",," $53,957 ",,,,,,,,,,,,,,,,,,," $244,074 "," $361,834 "," $286,815 ",,,,," $1,909 ",," $15,904 "," $51,680 ",,," $356,308 ",,,,,,,,,,,,,, $-   ," $27,029 "," $112,234 ",,,,,,," $139,263 ",,,,,,," $41,312 ",,,, $212 ,,,,,,,," $41,524 "," $601,521 "," $8,472 ",,
 31 , Indian River , 5001 , 315001 , INDIAN RIVER CHARTER HIGH SCHL , 3.00 , 06-07 ,, 607.56 , Yes ,,,, $102 ,,,,,,,,,,,,,, $102 ,,,," $24,664 "," $130,275 "," $66,159 "," $484,434 ",,,," $607,778 ",,,,,,,,,,,,,,,,,,," $780,839 "," $2,094,149 "," $3,071,446 ",,,,," $16,501 ",,,,,," $3,087,947 ",,,,,,,,,,,,,, $-   ,,," $2,307,108 ",,,,,," $2,307,108 "," $234,089 ",,,,,," $54,005 ",,,,,,,,,,,," $288,094 "," $4,689,453 "," $7,719 ",,
 31 , Indian River , 5002 , 315002 , ST. PETER'S ACADEMY , 1.00 , 06-07 ,, 110.00 , Yes ,,,,,,,," $116,076 ",,,,,,,,,," $116,076 ",," $13,501 ",," $4,290 ",," $11,338 "," $83,018 ",,," $28,545 "," $74,861 ",,,,,,,,,,,,,,,,,,," $137,021 "," $352,574 "," $541,870 ",,,,,,,,,,," $541,870 ",,,,,,,,,,,,,, $-   ,,," $404,849 ",,,,,," $404,849 "," $51,573 ",," $8,111 ",,,,,,,," $1,756 ",,,,,,,," $61,440 "," $934,939 "," $8,499 ",,
 31 , Indian River , 5003 , 315003 , NORTH COUNTY CHARTER SCHOOL , 1.00 , 06-07 ,, 98.50 , Yes ,,,,,,,," $24,150 ",,,,,,,,,," $24,150 ",,,," $3,889 ",," $10,207 "," $74,737 ",,,," $24,150 ",,,,,,,,,,,,,,,,,,," $123,919 "," $236,902 "," $490,055 ",,,,,,,,,,," $490,055 ",,,,,,," $2,090 ",,,,,,," $2,090 ",,," $366,136 ",,,,,," $366,136 "," $5,536 ",," $11,774 ",,,,,,,,,,,,,," $8,764 ",," $26,074 "," $655,352 "," $6,653 ",,
 31 , Indian River , 5005 , 315005 , SEBASTIAN CHART JR HIGH SCHOOL , 2.00 , 06-07 ,, 130.14 , Yes ,,,,,,,," $63,856 ",,,,,,,,,," $63,856 ",,,," $4,792 "," $12,700 "," $12,982 "," $95,057 ",,,,,,,,,,,,,,,,,,,,,,," $168,671 "," $294,202 "," $667,034 ",,,,,,,,,,," $667,034 ",,,,,,,," $21,230 ",,,,,," $21,230 ",,," $498,363 ",,,,,," $498,363 "," $31,450 ",," $3,836 ",,,,,,," $22,934 ",,,,,,,,," $58,220 "," $935,871 "," $7,191 ",,
 35 , Lake , 0149 , 350149 , ROUND LAKE ELEMENTARY SCHOOL , 1.00 , 06-07 , 0.06 ," 1,089.18 ", Yes ,,,,,,,," $304,857 ",,,,,,,,,," $304,857 ",," $255,595 ",," $41,567 ",," $112,564 "," $848,587 "," $103,920 "," $17,848 "," $5,010 ",,,,,,,,,,,,,,,,,,,," $3,091,308 "," $4,476,399 "," $4,505,241 ",,,,," $23,932 ",," $261,959 "," $213,271 ",,," $5,004,403 ",,,,,,," $262,713 ",,,,,,," $262,713 "," $436,735 "," $1,913,095 ",,,,,,," $2,349,830 ",,,,,,,,,,,,,,,,,,, $-   ," $7,393,799 "," $6,788 ",,
 35 , Lake , 0261 , 350261 , MINNEOLA ELEMENTARY SCHOOL , 1.00 , 06-07 , 0.18 ," 1,037.93 ", Yes ,,,,,,,," $207,739 ",,,,,,,,,," $207,739 ",,,," $391,962 ",," $110,963 "," $820,648 "," $105,477 "," $17,250 ", $345 ,,," $18,535 ",,,,,,,,,,,," $14,878 ",,,,," $2,998,366 "," $4,478,424 "," $4,357,080 ",,,,," $23,143 ",," $249,630 "," $224,090 ",,," $4,853,943 ",,,,,,," $399,164 ",,,,,,," $399,164 "," $69,540 "," $1,855,577 ",,,,,,," $1,925,117 ",,,,,,,,,,,,,,,,,,, $-   ," $7,010,444 "," $6,754 ",,
 35 , Lake , 0531 , 350531 , LAKE TECHNICAL CENTER , 3.00 , 06-07 ,, 21.79 , Yes ,,,,,,,," $685,591 ",,,,,,,,,," $685,591 ",,,,,,,,,," $74,444 ",,,,,,,,,,,," $35,555 "," $4,941,930 ",,,,,,," $116,842 "," $5,133,216 "," $196,329 ",,,,,,,,,,," $196,329 ",,,,,," $2,390,314 ",,,,,,,," $2,390,314 ",,," $79,487 ",,,,,," $79,487 ",,,,,,," $189,877 ",,,,,,,,,,,," $189,877 "," $8,478,485 "," $389,100 ",,
 35 , Lake , 0541 , 350541 , MASCOTTE ELEMENTARY SCHOOL , 1.00 , 06-07 , 0.30 , 768.24 , Yes ,,,,,,,," $332,904 ",,,,,,,,,," $332,904 ",," $84,282 ",," $30,355 ",," $80,307 "," $620,425 "," $51,472 "," $14,694 ",,,,,,,,," $128,839 ",,,,,,,,,,,," $2,303,453 "," $3,184,988 "," $3,290,021 ",,,,," $17,477 ",," $184,768 "," $236,707 ",,," $3,728,973 ",,,,,,," $99,421 ",,,,,,," $99,421 "," $265,643 "," $1,425,520 ",,,,,,," $1,691,163 ",,,,,,,,,,,,,,,,,,, $-   ," $5,308,476 "," $6,910 ",,
 35 , Lake , 0631 , 350631 , SPRING CREEK ELEMENTARY SCHOOL , 1.00 , 06-07 , 0.05 , 584.33 , Yes ,,,,,,,," $245,719 ",,,,,,,,,," $245,719 ",," $170,668 ",," $21,803 ",," $61,083 "," $444,335 "," $55,813 "," $9,360 ",,,,,,,,," $66,024 ",,,,,,,,,,,," $1,697,370 "," $2,460,432 "," $2,363,064 ",,,,," $12,553 ",," $140,532 "," $216,637 "," $15,023 ",," $2,747,809 ",,,,,,," $228,163 ",,,,,,," $228,163 "," $229,951 "," $1,050,439 ",,,,,,," $1,280,390 ",,,,,,,,,,,,,,,,,,, $-   ," $4,214,704 "," $7,213 ",,
 35 , Lake , 9018 , 359018 , ALEE ACADEMY CHARTER SCHOOL , 3.00 , 06-07 ,, 297.92 , Yes ,,,,,,,,,,,,,,,,,, $-   ,," $95,763 ",," $11,787 "," $71,650 "," $31,638 "," $233,323 ",," $5,015 ",," $297,367 ",,,,,,,,,,,,,,,,,,," $816,676 "," $1,563,219 "," $1,277,615 ",,,,," $6,786 ",,," $37,685 ",,," $1,322,086 ",,,,,,,,,,,,,, $-   ," $123,111 "," $505,410 ",,,,,,," $628,521 ",,,,,,," $23,240 ",,,,,,,,,,,," $23,240 "," $2,214,980 "," $7,435 ",,
 35 , Lake , 9021 , 359021 , ALEE ACADEMY/ACER NIGHT PROG. , 3.00 , 06-07 ,,, Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,, $-   ,,,,,,,,,,,,,, $-   ,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,, $-   , $-   ,,,
 35 , Lake , 9026 , 359026 , RIVENDELL ACADEMY , 3.00 , 06-07 ,, 37.49 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $158,502 "," $158,502 ",,,,,,,,,,,, $-   ," $266,330 ",,,,,,,,,,,,, $-   ,,,," $107,828 ",,,,," $107,828 "," $3,226 ",,,,,," $2,700 ",,,,,,,,,,,," $5,926 "," $272,256 "," $7,262 ",,
 35 , Lake , 9028 , 359028 , ALTOONA SCHOOL , 1.00 , 06-07 ,, 100.50 , Yes ,,,,,,,," $13,390 ",,,,,,,,,," $13,390 ",," $13,872 ",," $3,733 "," $24,171 "," $10,506 "," $76,151 ",," $1,300 ",,,,,,,,,,,,,,,,,,,,," $257,785 "," $387,518 "," $404,672 ",,,,,,,," $12,647 ",,," $417,319 ",,,,,,,,,,,,,, $-   ," $39,404 "," $159,534 ",,,,,,," $198,938 ",,,,,,," $37,765 ",,,,,,,,,,,," $37,765 "," $637,611 "," $6,344 ",,
 35 , Lake , 9029 , 359029 , MILESTONES COMMUNITY SCHOOL , 4.00 , 06-07 ,, 211.30 , Yes ,,," $11,678 "," $23,108 ",," $7,902 ",,,,,,,,,,,," $42,688 ",," $78,758 ",," $7,778 ",," $20,853 "," $156,711 ",," $3,279 ",," $151,297 ",,,,,,,,,," $1,285 ",,,,,,,,," $580,850 "," $1,000,811 "," $843,072 ",,,," $14,189 "," $4,478 ",," $50,938 "," $27,640 ",,," $940,317 ",,,,,,,,,,,,,, $-   ," $68,068 "," $359,467 ",,,,,,," $427,535 "," $27,232 ",,,,,," $3,497 ",, $178 ,," $34,998 ",,,,,,,," $65,905 "," $1,536,939 "," $7,274 ",,
 35 , Lake , 9031 , 359031 , SOUTH LAKE CHARTER ELEMENTARY , 1.00 , 06-07 ,, 640.34 , Yes ,,," $23,754 ",,,,,,,,,,,," $174,565 ",,," $198,319 ",," $101,580 ",," $24,035 ",," $66,939 "," $490,739 ",," $11,037 ",,,,,,,,,,,,,,,,,,,,," $1,793,803 "," $2,488,133 "," $2,596,662 ",,,," $42,904 ",,," $154,008 "," $63,688 "," $32,820 "," $13,838 "," $2,903,920 ",,,,,,,,,,,,,, $-   ," $210,332 "," $1,110,117 ",,,,,,," $1,320,449 ",,,,,,,,,,,,,,,,," $123,860 ",," $123,860 "," $4,130,761 "," $6,451 ",,
 36 , Lee , 4100 , 364100 , THE ISLAND SCHOOL , 1.00 , 06-07 ,, 42.20 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $1,600 ",," $4,222 "," $32,729 ",,,," $30,804 ",,,,,,,,,, $318 ,,,,,,,,," $48,564 "," $118,237 "," $173,373 ",,,,, $985 ,," $8,886 "," $5,134 ",,," $188,378 ",,,,,,,,,,,,,, $-   ," $27,168 "," $139,814 ",,,,,,," $166,982 "," $113,000 ",," $77,959 ",,,," $295,084 ",,,,,,,,,,,," $486,043 "," $771,262 "," $18,276 ",,
 36 , Lee , 4101 , 364101 , RICHARD MILBURN ACADEMY , 3.00 , 06-07 , 11.50 , 318.00 , Yes ,,,,,,,," $14,046 ",,,,,,,,,," $14,046 ",,,," $12,917 ",," $34,835 "," $255,788 ",,,," $306,348 ",,,,,,,,,,,,,,,,,,," $411,754 "," $1,021,642 "," $1,400,964 ",,,,," $7,960 ",," $67,144 "," $121,101 ",,," $1,597,169 ",,,,,,,,,,,,,, $-   ," $210,153 "," $1,185,415 ",,,,,,," $1,395,568 "," $45,373 ",,,,,,,,,,,,,,,,,," $45,373 "," $2,476,629 "," $7,788 ",,
 36 , Lee , 4102 , 364102 , BONITA SPRINGS CHARTER SCHOOL , 4.00 , 06-07 ,," 1,266.00 ", Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $902,628 ",,,,,,,,,,,,,,,,,,," $1,914,458 "," $2,817,086 ",,,,,,,,,,,, $-   ," $8,050,437 ",,,," $162,169 ",,,,,,,,," $162,169 ",,,," $6,135,979 ",,,,," $6,135,979 ",,,,,,," $24,183 ",,,,,,,,,," $409,579 ",," $433,762 "," $9,548,996 "," $7,543 ",,
 36 , Lee , 4103 , 364103 , GATEWAY CHARTER SCHOOL , 4.00 , 06-07 ,," 1,552.18 ", Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $1,125,734 ",,,,,,,,,,,,,,,,,,," $2,402,169 "," $3,527,903 ",,,,,,,,,,,, $-   ," $10,101,297 ",,,,,,,,,,,,, $-   ,,,," $7,699,128 ",,,,," $7,699,128 "," $78,108 ",,,," $213,366 ",,,,,," $163,304 ",,,,,,,," $454,778 "," $11,681,809 "," $7,526 ",,
 36 , Lee , 4111 , 364111 , CAPE CORAL CHARTER SCHOOL , 4.00 , 06-07 ,, 583.51 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $841,073 "," $841,073 ",,,,,,,,,,,, $-   ," $3,536,772 ",,,,,," $323,764 ",,,,,,," $323,764 ",,,," $2,695,699 ",,,,," $2,695,699 ",,,,," $79,982 ",,,,,," $181,602 ",,,,,,,," $261,584 "," $4,122,120 "," $7,064 ",,
 36 , Lee , 4121 , 364121 , GATEWAY CHARTER HIGH SCHOOL , 3.00 , 06-07 ,, 610.59 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $610,772 ",,,,,,,,,,,,,,,,,,," $977,064 "," $1,587,836 ",,,,,,,,,,,, $-   ," $4,108,624 ",,,,,,,,,,,,, $-   ,,,," $3,131,560 ",,,,," $3,131,560 ",,,,,,," $302,886 ",,,," $202,573 ",,,,,,,," $505,459 "," $5,224,855 "," $8,557 ",,
 36 , Lee , 4131 , 364131 , LEE CHARTER ACADEMY , 4.00 , 06-07 ,, 216.52 , Yes ,," $44,310 ",," $124,229 ",," $50,478 ",,,,,,,,,,,," $219,017 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $313,450 "," $313,450 ",,,,,,,,,,,, $-   ," $1,318,082 ",,,,,,,,,,,,, $-   ,,,," $1,004,632 ",,,,," $1,004,632 ",,,," $338,516 ",,,,,," $16,182 ",,,,,,," $54,454 ",," $409,152 "," $1,946,251 "," $8,989 ",,
 36 , Lee , 4141 , 364141 , SIX MILE CHARTER ACADEMY , 4.00 , 06-07 , 0.02 , 725.02 , Yes ,,,,,,,," $114,328 ",,,,,,,,,," $114,328 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $1,055,539 "," $1,055,539 ",,,,,,,,,,,, $-   ," $4,438,617 ",,,,,,,,,,,,, $-   ,,,," $3,383,078 ",,,,," $3,383,078 "," $52,980 ",,,," $261,804 ",,,,,," $178,866 ",,, $692 ,,,,," $494,342 "," $5,047,287 "," $6,962 ",,
 36 , Lee , 4212 , 364212 , LIFE SKILLS CENTER , 3.00 , 06-07 ,, 219.90 , Yes ,,,,,,,," $24,500 ",,,,,,,,,," $24,500 ",,,," $9,348 ",," $24,806 "," $184,596 ",,,,,,,,,,,,,,,,,,,,,,," $279,098 "," $497,848 "," $1,082,602 ",,,,,,,,,,," $1,082,602 ",,,,,,,,,,,,,, $-   ," $151,837 "," $803,504 ",,,,,,," $955,341 ",,,,,,,," $405,288 ",,,,,,,,,,," $405,288 "," $1,882,977 "," $8,563 ",,
 37 , Leon , 1401 , 371401 , C.K. STEELE-LEROY COLLINS CHAR , 2.00 , 06-07 ,, 70.50 , Yes ,,,,,,,," $58,011 ",,,,,,,,,," $58,011 ",,,," $3,102 ",," $6,628 "," $51,162 "," $6,900 ", $940 ," $10,500 "," $51,083 ",,,,,,,,,,,,,,,,,,," $201,263 "," $331,578 "," $280,900 ",,,," $4,786 "," $2,127 ",," $21,252 ", $553 ,,," $309,618 ",,,,,,,,,,,,,, $-   ," $20,444 "," $108,355 ",,,,,,," $128,799 ",,, $39 ,,,," $10,538 ",,,,,,,,,,,," $10,577 "," $528,965 "," $7,503 ",,
 37 , Leon , 1402 , 371402 , THE SCHOOL OF ARTS & SCIENCES , 4.00 , 06-07 ,, 235.00 , Yes ,,,,,,,," $48,553 ",,,,,,,,,," $48,553 ",,,," $10,501 ",," $22,098 "," $176,918 "," $23,450 "," $3,525 ",," $119,022 ",,,,,,,,,,,,,,,,,,," $729,739 "," $1,085,253 "," $950,906 ",,,,," $7,199 ",," $70,838 "," $93,669 ",,," $1,122,612 ",,,,,," $44,981 ",,,,,,,," $44,981 "," $85,165 "," $392,873 ",,,,,,," $478,038 ",,," $13,954 ",,,,,,,,,,,,,," $89,431 ",," $103,385 "," $1,760,210 "," $7,490 ",,
 37 , Leon , 1411 , 371411 , LIFE SKILLS CENTER , 3.00 , 06-07 ,, 208.05 , Yes ,,,,,,,," $25,000 ",,,,,,,,,," $25,000 ",,,," $10,032 ",," $19,869 "," $165,898 ",,,,,,,,,,,,,,,,,,,,,,," $656,377 "," $852,176 "," $1,009,754 ",,,,,,,,,,," $1,009,754 ",,,,,,,,,,,,,, $-   ," $80,242 "," $353,377 ",,,,,,," $433,619 ",,,,,,,," $958,228 ",,,,,,,,,,," $958,228 "," $2,269,023 "," $10,906 ",,
 38 , Levy , 0060 , 380060 , WHISPERING WINDS CHARTER SCHL , 4.00 , 06-07 ,, 103.00 , Yes ,,,," $7,588 ",,,,,,,,,,,,,," $7,588 ",,,,,,,,,, $880 ," $7,392 ",,,,,,,,,,,,,,,,,,," $442,978 "," $451,250 ",,,,,,,,,,,, $-   ," $631,665 ",,,,,,,,,,,,, $-   ,,,," $188,687 ",,,,," $188,687 "," $1,027 ",," $1,986 ",,,," $8,456 ",,,," $4,233 ",,,,,,,," $15,702 "," $663,227 "," $6,439 ",,
 38 , Levy , 0062 , 380062 , NATURE COAST MIDDLE SCHOOL , 2.00 , 06-07 ,, 51.00 , Yes ,," $186,814 ",," $21,360 ",,,,,,,,,,,,,," $208,174 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $203,316 "," $203,316 ",,,,,,,,,,,, $-   ," $289,919 ",,,,,,,,,,,,, $-   ,,,," $86,603 ",,,,," $86,603 ",,,,,,," $3,507 ",,,,,,,,,,,," $3,507 "," $501,600 "," $9,835 ",,
 41 , Manatee , 2101 , 412101 , MANATEE SCHL OF ARTS/SCIENCES , 1.00 , 06-07 ,, 216.51 , Yes ,,,,,,,," $16,937 ",,,,,,,,,," $16,937 ",,,,,,,,,,," $147,679 ",,,,,,,,,,,,,,,,,,," $545,828 "," $693,507 ",,,,,,,,,,,, $-   ," $1,304,354 ",,,,,,,,,,,,, $-   ,,,," $758,526 ",,,,," $758,526 "," $7,151 ",,,,," $12,878 ",,,,,,,,,,,,," $20,029 "," $1,488,999 "," $6,877 ",,
 41 , Manatee , 2102 , 412102 , PAL ACADEMY CHARTER MIDDLE SCH , 4.00 , 06-07 ,, 154.51 , Yes ,,,,,,,," $185,161 ",,,,,,,,,," $185,161 ",,,,,,,,,,," $111,443 ",,,,,,,,,,,,,,,,,,," $407,974 "," $519,417 ",,,,,,,,,,,, $-   ," $974,928 ",,,,,,,,,,,,, $-   ,,,," $566,954 ",,,,," $566,954 ",,,,,,,,, $200 ,,,,,,,," $2,704 ",," $2,904 "," $1,274,436 "," $8,248 ",,
 41 , Manatee , 2104 , 412104 , MANATEE SCHOOL FOR THE ARTS , 3.00 , 06-07 ,," 1,071.50 ", Yes ,,,,,," $97,714 ",,,,,,,,,,,," $97,714 ",," $240,720 ",," $39,753 ",," $99,985 "," $657,281 ",," $10,646 ",," $1,026,441 ",,,,,,,,,,,,,,,,,,," $2,143,056 "," $4,217,882 "," $4,735,618 ",,," $37,032 ",," $33,783 "," $44,234 ",,,,," $4,850,667 ",,,,,,,," $58,161 ",,,,,," $58,161 "," $465,440 "," $2,707,611 ",,,,,,," $3,173,051 ",,," $12,800 ",,,," $20,994 ",," $142,654 ",," $288,376 ",,,,,," $25,023 ",," $489,847 "," $8,036,655 "," $7,500 ",,
 41 , Manatee , 2105 , 412105 , PAL OPPORTUNITY CHARTER SCHOOL , 3.00 , 06-07 ,, 60.50 , Yes ,,,,,,,," $26,625 ",,,,,,,,,," $26,625 ",,,,,,,,,,," $61,076 ",,,,,,,,,,,,,,,,,,," $158,020 "," $219,096 ",,,,,,,,,,,, $-   ," $377,617 ",,,,,,,,,,,,, $-   ,,,," $219,597 ",,,,," $219,597 ",,,,,,,,,,,,,,,,,,, $-   ," $465,318 "," $7,691 ",,
 41 , Manatee , 2106 , 412106 , MANATEE CO. JUVENILE JUSTICE , 3.00 , 06-07 ,, 25.85 , Yes ,,,,,,,," $64,152 ",,,,,,,,,," $64,152 ",,,,,,,,,,," $15,254 ",,,,,,,,,,,,,,,,,,," $71,200 "," $86,454 ",,,,,,,,,,,, $-   ," $170,145 ",,,,,,,,,,,,, $-   ,,,," $98,945 ",,,,," $98,945 ",,," $15,417 ",,,,,,,,,,,,,,,," $15,417 "," $264,968 "," $10,250 ",,
 41 , Manatee , 2107 , 412107 , RICHARD MILBURN ACADEMY , 3.00 , 06-07 ,, 132.78 , Yes ,,,,,,,," $24,701 ",,,,,,,,,," $24,701 ",,,," $5,241 ",," $12,526 "," $103,825 ",,,," $135,711 ",,,,,,,,,,,,,,,,,,," $275,468 "," $532,771 "," $568,493 ",,,,," $4,454 ",," $29,656 "," $20,901 ",,," $623,504 ",,,,,,,,,,,,,, $-   ," $61,361 "," $348,036 ",,,,,,," $409,397 "," $77,417 ",,,,,,,,,,,,,,,,,," $77,417 "," $1,044,286 "," $7,865 ",,
 41 , Manatee , 2108 , 412108 , BRADENTON CHARTER SCHOOL , 1.00 , 06-07 ,, 109.50 , Yes ,,,,,,,," $21,263 ",,,,,,,,,," $21,263 ",,,," $3,957 ",," $10,168 "," $78,519 ",," $2,014 ",," $81,061 ",,,,,,,,,,,,,,,,,,," $228,599 "," $404,318 "," $429,370 ",,,,," $3,363 ",," $24,456 "," $60,231 ",,," $517,420 ",,,,,,,,,,,,,, $-   ," $46,333 "," $288,821 ",,,,,,," $335,154 ",,,,,,," $13,783 ",,,,,,,,,,,," $13,783 "," $774,518 "," $7,073 ",,
 41 , Manatee , 2122 , 412122 , OASIS MIDDLE SCHOOL , 2.00 , 06-07 ,, 33.00 , Yes ,,,,,,,," $12,508 ",,,,,,,,,," $12,508 ",,,," $1,190 ",," $3,063 "," $23,501 ",,,,,,,,,,,,,,,,,,,,,,," $67,716 "," $95,470 "," $129,028 ",,,,,,," $7,370 "," $15,862 ",," $1,011 "," $153,271 ",,,,,,,,,,,,,, $-   ," $13,934 "," $85,555 ",,,,,,," $99,489 "," $28,015 ",,,,,,,," $1,065 ",," $2,257 ",,,,,,,," $31,337 "," $238,804 "," $7,236 ",,
