0,data_year,valueA,name_number,total1,total2,total3
0,2013,Pennsylvania,name2739 - 2839,284,17211,73
0,2013,Pennsylvania,name2740 - 2840,278,18888,124
0,2013,Pennsylvania,name2741 - 2841,273,11152,13
0,2013,Pennsylvania,name2742 - 2842,267,15676,96
0,2013,Pennsylvania,name2743 - 2843,265,23442,159
0,2013,Pennsylvania,name2744 - 2844,264,28044,94
0,2013,Pennsylvania,name2745 - 2845,262,19177,418
0,2013,Pennsylvania,name2746 - 2846,262,11938,172
0,2013,Pennsylvania,name2747 - 2847,259,20674,80
0,2013,Pennsylvania,name2748 - 2848,257,13881,1
0,2013,Pennsylvania,name2749 - 2849,257,20014,48
0,2013,Pennsylvania,name2750 - 2850,257,25558,5
0,2013,Pennsylvania,name2751 - 2851,252,12338,11
0,2013,Pennsylvania,name2752 - 2852,250,12538,31
0,2013,Pennsylvania,name2753 - 2853,250,12425,3
0,2013,Pennsylvania,name2754 - 2854,247,17723,69
0,2013,Pennsylvania,name2755 - 2855,245,15209,77
0,2013,Pennsylvania,name2756 - 2856,244,21771,56
0,2013,Pennsylvania,name2757 - 2857,241,12327,5
0,2013,Pennsylvania,name2758 - 2858,238,7298,3
0,2013,Pennsylvania,name2759 - 2859,237,20494,98
0,2013,Pennsylvania,name2760 - 2860,231,14914,59
0,2013,Pennsylvania,name2761 - 2861,227,14890,190
0,2013,Pennsylvania,name2762 - 2862,225,8394,163
0,2013,Pennsylvania,name2763 - 2863,224,6126,188
0,2013,Pennsylvania,name2764 - 2864,223,15988,120
0,2013,Pennsylvania,name2765 - 2865,219,18091,105
0,2013,Pennsylvania,name2766 - 2866,214,5401,526
0,2013,Pennsylvania,name2767 - 2867,214,15937,3
0,2013,Pennsylvania,name2768 - 2868,213,6601,93
0,2013,Pennsylvania,name2769 - 2869,206,12422,28
0,2013,Pennsylvania,name2770 - 2870,205,9927,60
0,2013,Pennsylvania,name2771 - 2871,203,9086,176
0,2013,Pennsylvania,name2772 - 2872,198,11992,68
0,2013,Pennsylvania,name2773 - 2873,197,12395,42
0,2013,Pennsylvania,name2774 - 2874,196,19293,57
0,2013,Pennsylvania,name2775 - 2875,193,12524,16
0,2013,Pennsylvania,name2776 - 2876,191,5731,539
0,2013,Pennsylvania,name2777 - 2877,185,16640,102
0,2013,Pennsylvania,name2778 - 2878,177,8570,4
0,2013,Pennsylvania,name2779 - 2879,177,15588,5
0,2013,Pennsylvania,name2780 - 2880,174,8393,121
0,2013,Pennsylvania,name2781 - 2881,172,9146,0
0,2013,Pennsylvania,name2782 - 2882,170,18689,0
0,2013,Pennsylvania,name2783 - 2883,170,9612,17
0,2013,Pennsylvania,name2784 - 2884,170,7663,4
0,2013,Pennsylvania,name2785 - 2885,169,14739,33
0,2013,Pennsylvania,name2786 - 2886,165,16624,152
0,2013,Pennsylvania,name2787 - 2887,164,4865,140
0,2013,Pennsylvania,name2788 - 2888,163,11093,24
0,2013,Pennsylvania,name2789 - 2889,160,16121,30
0,2013,Pennsylvania,name2790 - 2890,160,10183,99
0,2013,Pennsylvania,name2791 - 2891,145,8898,121
0,2013,Pennsylvania,name2792 - 2892,144,11633,50
0,2013,Pennsylvania,name2793 - 2893,139,8692,61
0,2013,Pennsylvania,name2794 - 2894,138,7970,0
0,2013,Pennsylvania,name2795 - 2895,137,8813,69
0,2013,Pennsylvania,name2796 - 2896,135,6932,44
0,2013,Pennsylvania,name2797 - 2897,133,10948,0
0,2013,Pennsylvania,name2798 - 2898,123,11767,2
0,2013,Pennsylvania,name2799 - 2899,122,10373,16
0,2013,Pennsylvania,name2800 - 2900,119,8126,2
0,2013,Pennsylvania,name2801 - 2901,119,13791,0
0,2013,Pennsylvania,name2802 - 2902,117,7501,200
0,2013,Pennsylvania,name2803 - 2903,115,4513,109
0,2013,Pennsylvania,name2804 - 2904,114,8787,0
0,2013,Pennsylvania,name2805 - 2905,113,5461,16
0,2013,Pennsylvania,name2806 - 2906,112,3498,46
0,2013,Pennsylvania,name2807 - 2907,112,10924,35
0,2013,Pennsylvania,name2808 - 2908,109,3883,10
0,2013,Pennsylvania,name2809 - 2909,106,6658,16
0,2013,Pennsylvania,name2810 - 2910,106,6419,20
0,2013,Pennsylvania,name2811 - 2911,105,7596,28
0,2013,Pennsylvania,name2812 - 2912,105,10003,9
0,2013,Pennsylvania,name2813 - 2913,104,9276,0
0,2013,Pennsylvania,name2814 - 2914,100,9014,0
0,2013,Pennsylvania,name2815 - 2915,100,10235,9
0,2013,Pennsylvania,name2816 - 2916,97,7197,0
0,2013,Pennsylvania,name2817 - 2917,95,9000,18
0,2013,Pennsylvania,name2818 - 2918,93,6155,53
0,2013,Pennsylvania,name2819 - 2919,92,4906,0
0,2013,Pennsylvania,name2820 - 2920,87,6031,0
0,2013,Pennsylvania,name2821 - 2921,85,5759,0
0,2013,Pennsylvania,name2822 - 2922,78,3532,9
0,2013,Pennsylvania,name2823 - 2923,77,8573,15
0,2013,Pennsylvania,name2824 - 2924,75,6782,0
0,2013,Pennsylvania,name2825 - 2925,72,2221,48
0,2013,Pennsylvania,name2826 - 2926,72,2783,2
0,2013,Pennsylvania,name2827 - 2927,72,2951,12
0,2013,Pennsylvania,name2828 - 2928,69,5718,0
0,2013,Pennsylvania,name2829 - 2929,68,4841,5
0,2013,Pennsylvania,name2830 - 2930,68,7014,7
0,2013,Pennsylvania,name2831 - 2931,65,5019,37
0,2013,Pennsylvania,name2832 - 2932,65,5535,14
0,2013,Pennsylvania,name2833 - 2933,64,3638,0
0,2013,Pennsylvania,name2834 - 2934,64,4628,34
0,2013,Pennsylvania,name2835 - 2935,63,3262,3
0,2013,Pennsylvania,name2836 - 2936,60,4062,0
0,2013,Pennsylvania,name2837 - 2937,59,3029,0
0,2013,Pennsylvania,name2838 - 2938,55,3536,0
0,2013,Pennsylvania,name2839 - 2939,55,4799,11
0,2013,Pennsylvania,name2840 - 2940,54,3034,0
0,2013,Pennsylvania,name2841 - 2941,53,2800,0
0,2013,Pennsylvania,name2842 - 2942,51,3663,30
0,2013,Pennsylvania,name2843 - 2943,50,2578,23
0,2013,Pennsylvania,name2844 - 2944,46,3228,2
0,2013,Pennsylvania,name2845 - 2945,41,3923,6
0,2013,Pennsylvania,name2846 - 2946,36,2557,6
0,2013,Pennsylvania,name2847 - 2947,34,1445,0
0,2013,Pennsylvania,name2848 - 2948,33,1554,6
0,2013,Pennsylvania,name2849 - 2949,32,730,17
0,2013,Pennsylvania,name2850 - 2950,30,1652,0
0,2013,Pennsylvania,name2851 - 2951,28,1136,0
0,2013,Pennsylvania,name2852 - 2952,27,2358,0
0,2013,Pennsylvania,name2853 - 2953,26,556,3
0,2013,Pennsylvania,name2854 - 2954,22,1077,0
0,2013,Pennsylvania,name2855 - 2955,22,1201,0
0,2013,Pennsylvania,name2856 - 2956,17,347,1
0,2013,Pennsylvania,name2857 - 2957,16,1238,0
0,2013,Pennsylvania,name2858 - 2958,15,686,0
0,2013,Pennsylvania,name2859 - 2959,14,964,4
0,2013,Puerto Rico,name2860 - 2960,2131,256087,1201
0,2013,Puerto Rico,name2861 - 2961,1852,169446,209
0,2013,Puerto Rico,name2862 - 2962,872,131797,0
0,2013,Puerto Rico,name2863 - 2963,601,50403,0
0,2013,Puerto Rico,name2864 - 2964,481,25541,0
0,2013,Puerto Rico,name2865 - 2965,446,36074,0
0,2013,Puerto Rico,name2866 - 2966,350,43986,0
0,2013,Puerto Rico,name2867 - 2967,338,26318,0
0,2013,Puerto Rico,name2868 - 2968,333,23547,0
0,2013,Puerto Rico,name2869 - 2969,292,23992,12
0,2013,Puerto Rico,name2870 - 2970,287,23393,0
0,2013,Puerto Rico,name2871 - 2971,278,29139,0
0,2013,Puerto Rico,name2872 - 2972,276,28952,0
0,2013,Puerto Rico,name2873 - 2973,251,28120,0
0,2013,Puerto Rico,name2874 - 2974,234,25487,0
0,2013,Puerto Rico,name2875 - 2975,212,21778,0
0,2013,Puerto Rico,name2876 - 2976,201,20629,0
0,2013,Puerto Rico,name2877 - 2977,194,23379,0
0,2013,Puerto Rico,name2878 - 2978,188,18834,0
0,2013,Puerto Rico,name2879 - 2979,184,15822,0
0,2013,Puerto Rico,name2880 - 2980,167,9653,0
0,2013,Puerto Rico,name2881 - 2981,158,18656,0
0,2013,Puerto Rico,name2882 - 2982,149,13822,1
0,2013,Puerto Rico,name2883 - 2983,148,11960,0
0,2013,Puerto Rico,name2884 - 2984,140,15739,0
0,2013,Puerto Rico,name2885 - 2985,137,11811,0
0,2013,Puerto Rico,name2886 - 2986,134,9020,0
0,2013,Puerto Rico,name2887 - 2987,123,13791,0
0,2013,Puerto Rico,name2888 - 2988,121,13809,0
0,2013,Puerto Rico,name2889 - 2989,105,12839,0
0,2013,Puerto Rico,name2890 - 2990,87,9146,0
0,2013,Puerto Rico,name2891 - 2991,85,8589,0
0,2013,Puerto Rico,name2892 - 2992,80,6826,0
0,2013,Puerto Rico,name2893 - 2993,71,8664,0
0,2013,Puerto Rico,name2894 - 2994,68,6671,0
0,2013,Puerto Rico,name2895 - 2995,56,5649,0
0,2013,Rhode Island,name2896 - 2996,3403,139560,7149
0,2013,Rhode Island,name2897 - 2997,1144,84409,1427
0,2013,Rhode Island,name2898 - 2998,810,74722,1357
0,2013,Rhode Island,name2899 - 2999,309,11065,557
0,2013,Rhode Island,name2900 - 3000,224,10368,93
0,2013,Rhode Island,name2901 - 3001,168,11439,52
0,2013,Rhode Island,name2902 - 3002,67,4401,0
0,2013,South Carolina,name2903 - 3003,1938,215758,4113
0,2013,South Carolina,name2904 - 3004,1930,189756,212
0,2013,South Carolina,name2905 - 3005,1418,121269,245
0,2013,South Carolina,name2906 - 3006,1044,82453,25
0,2013,South Carolina,name2907 - 3007,953,89805,1298
0,2013,South Carolina,name2908 - 3008,915,37712,5429
0,2013,South Carolina,name2909 - 3009,894,45971,2961
0,2013,South Carolina,name2910 - 3010,882,35908,4028
0,2013,South Carolina,name2911 - 3011,882,24158,2970
0,2013,South Carolina,name2912 - 3012,836,38827,3335
0,2013,South Carolina,name2913 - 3013,818,36685,2788
0,2013,South Carolina,name2914 - 3014,792,77359,43
0,2013,South Carolina,name2915 - 3015,697,56011,333
0,2013,South Carolina,name2916 - 3016,630,24544,1595
0,2013,South Carolina,name2917 - 3017,607,58357,59
0,2013,South Carolina,name2918 - 3018,570,48155,22
0,2013,South Carolina,name2919 - 3019,529,23235,1857
0,2013,South Carolina,name2920 - 3020,511,40589,18
0,2013,South Carolina,name2921 - 3021,505,48743,153
0,2013,South Carolina,name2922 - 3022,497,34622,56
0,2013,South Carolina,name2923 - 3023,476,48577,447
0,2013,South Carolina,name2924 - 3024,467,14742,1505
0,2013,South Carolina,name2925 - 3025,438,45195,31
0,2013,South Carolina,name2926 - 3026,438,35124,49
0,2013,South Carolina,name2927 - 3027,427,49455,21
0,2013,South Carolina,name2928 - 3028,427,41518,2
0,2013,South Carolina,name2929 - 3029,427,37140,187
0,2013,South Carolina,name2930 - 3030,401,19396,1573
0,2013,South Carolina,name2931 - 3031,382,28447,395
0,2013,South Carolina,name2932 - 3032,376,38474,0
0,2013,South Carolina,name2933 - 3033,339,40875,2
0,2013,South Carolina,name2934 - 3034,331,27737,19
0,2013,South Carolina,name2935 - 3035,311,19315,394
0,2013,South Carolina,name2936 - 3036,306,15234,1672
0,2013,South Carolina,name2937 - 3037,301,34175,43
0,2013,South Carolina,name2938 - 3038,299,15348,128
0,2013,South Carolina,name2939 - 3039,292,31830,162
0,2013,South Carolina,name2940 - 3040,291,25939,17
0,2013,South Carolina,name2941 - 3041,284,29268,97
0,2013,South Carolina,name2942 - 3042,283,26125,18
0,2013,South Carolina,name2943 - 3043,226,24485,85
0,2013,South Carolina,name2944 - 3044,226,22455,59
0,2013,South Carolina,name2945 - 3045,201,17516,1
0,2013,South Carolina,name2946 - 3046,201,21027,8
0,2013,South Carolina,name2947 - 3047,196,18136,0
0,2013,South Carolina,name2948 - 3048,185,6734,508
0,2013,South Carolina,name2949 - 3049,181,16037,37
0,2013,South Carolina,name2950 - 3050,181,14171,19
0,2013,South Carolina,name2951 - 3051,168,16146,40
0,2013,South Carolina,name2952 - 3052,166,10176,52
0,2013,South Carolina,name2953 - 3053,163,10687,162
0,2013,South Carolina,name2954 - 3054,162,8289,349
0,2013,South Carolina,name2955 - 3055,162,5204,101
0,2013,South Carolina,name2956 - 3056,158,15403,20
0,2013,South Carolina,name2957 - 3057,154,16539,10
0,2013,South Carolina,name2958 - 3058,152,11498,29
0,2013,South Carolina,name2959 - 3059,147,12155,2
0,2013,South Carolina,name2960 - 3060,140,7488,153
0,2013,South Carolina,name2961 - 3061,136,4378,191
0,2013,South Carolina,name2962 - 3062,135,9759,0
0,2013,South Carolina,name2963 - 3063,134,7664,3
0,2013,South Carolina,name2964 - 3064,133,18204,0
0,2013,South Carolina,name2965 - 3065,117,6969,45
0,2013,South Carolina,name2966 - 3066,114,10558,57
0,2013,South Carolina,name2967 - 3067,107,9786,3
0,2013,South Carolina,name2968 - 3068,104,7183,25
0,2013,South Carolina,name2969 - 3069,102,7610,12
0,2013,South Carolina,name2970 - 3070,101,867,0
0,2013,South Carolina,name2971 - 3071,101,10159,1
0,2013,South Carolina,name2972 - 3072,97,8625,0
0,2013,South Carolina,name2973 - 3073,94,6140,45
0,2013,South Carolina,name2974 - 3074,94,13825,0
0,2013,South Carolina,name2975 - 3075,91,8854,9
0,2013,South Carolina,name2976 - 3076,84,9217,0
0,2013,South Carolina,name2977 - 3077,76,8932,0
0,2013,South Carolina,name2978 - 3078,70,8258,0
0,2013,South Carolina,name2979 - 3079,69,10328,0
0,2013,South Carolina,name2980 - 3080,67,6844,17
0,2013,South Carolina,name2981 - 3081,65,3747,248
0,2013,South Carolina,name2982 - 3082,64,6946,0
0,2013,South Carolina,name2983 - 3083,56,6651,1
0,2013,South Carolina,name2984 - 3084,54,10783,0
0,2013,South Carolina,name2985 - 3085,51,6779,5
0,2013,South Carolina,name2986 - 3086,50,3918,0
0,2013,South Carolina,name2987 - 3087,48,4832,5
0,2013,South Carolina,name2988 - 3088,42,4729,0
0,2013,South Carolina,name2989 - 3089,40,2859,0
0,2013,South Carolina,name2990 - 3090,39,3326,0
0,2013,South Carolina,name2991 - 3091,30,2325,0
0,2013,South Carolina,name2992 - 3092,21,1320,0
0,2013,South Carolina,name2993 - 3093,14,709,0
0,2013,South Carolina,name2994 - 3094,14,2587,0
0,2013,South Carolina,name2995 - 3095,13,363,0
0,2013,South Carolina,name2996 - 3096,12,943,0
0,2013,South Dakota,name2997 - 3097,515,17999,390
0,2013,South Dakota,name2998 - 3098,453,17090,1088
0,2013,South Dakota,name2999 - 3099,329,14353,93
0,2013,South Dakota,name3000 - 3100,319,24804,0
0,2013,South Dakota,name3001 - 3101,281,20422,0
0,2013,South Dakota,name3002 - 3102,241,8826,10
0,2013,South Dakota,name3003 - 3103,182,7140,1
0,2013,South Dakota,name3004 - 3104,162,6773,61
0,2013,South Dakota,name3005 - 3105,122,6066,28
0,2013,South Dakota,name3006 - 3106,91,4008,0
0,2013,South Dakota,name3007 - 3107,86,4443,8
0,2013,South Dakota,name3008 - 3108,53,1375,2
0,2013,South Dakota,name3009 - 3109,42,1725,0
0,2013,South Dakota,name3010 - 3110,14,564,7
0,2013,Tennessee,name3011 - 3111,2611,123172,6729
0,2013,Tennessee,name3012 - 3112,2234,137348,4259
0,2013,Tennessee,name3013 - 3113,1647,115469,234
0,2013,Tennessee,name3014 - 3114,1546,125162,616
0,2013,Tennessee,name3015 - 3115,1391,99766,296
0,2013,Tennessee,name3016 - 3116,1077,82641,528
0,2013,Tennessee,name3017 - 3117,1071,41340,2704
0,2013,Tennessee,name3018 - 3118,867,66345,604
0,2013,Tennessee,name3019 - 3119,848,50002,701
0,2013,Tennessee,name3020 - 3120,842,52702,392
0,2013,Tennessee,name3021 - 3121,823,77944,192
0,2013,Tennessee,name3022 - 3122,819,57186,495
0,2013,Tennessee,name3023 - 3123,798,24990,1654
0,2013,Tennessee,name3024 - 3124,784,72386,131
0,2013,Tennessee,name3025 - 3125,782,49763,226
0,2013,Tennessee,name3026 - 3126,781,62193,683
0,2013,Tennessee,name3027 - 3127,764,78375,41
0,2013,Tennessee,name3028 - 3128,762,24321,157
0,2013,Tennessee,name3029 - 3129,647,15691,1606
0,2013,Tennessee,name3030 - 3130,614,20979,867
0,2013,Tennessee,name3031 - 3131,605,23971,1019
0,2013,Tennessee,name3032 - 3132,542,33398,38
0,2013,Tennessee,name3033 - 3133,541,14883,1018
0,2013,Tennessee,name3034 - 3134,481,31809,3
0,2013,Tennessee,name3035 - 3135,421,31212,114
0,2013,Tennessee,name3036 - 3136,366,14381,631
0,2013,Tennessee,name3037 - 3137,313,19006,137
0,2013,Tennessee,name3038 - 3138,311,15357,119
0,2013,Tennessee,name3039 - 3139,297,21511,149
0,2013,Tennessee,name3040 - 3140,269,22009,0
0,2013,Tennessee,name3041 - 3141,268,19129,0
0,2013,Tennessee,name3042 - 3142,268,19344,0
0,2013,Tennessee,name3043 - 3143,220,20445,34
0,2013,Tennessee,name3044 - 3144,207,6615,471
0,2013,Tennessee,name3045 - 3145,196,13661,0
0,2013,Tennessee,name3046 - 3146,195,18449,35
0,2013,Tennessee,name3047 - 3147,180,14227,5
0,2013,Tennessee,name3048 - 3148,170,9297,34
0,2013,Tennessee,name3049 - 3149,158,14156,0
0,2013,Tennessee,name3050 - 3150,147,10031,0
0,2013,Tennessee,name3051 - 3151,141,5245,241
0,2013,Tennessee,name3052 - 3152,138,5294,93
0,2013,Tennessee,name3053 - 3153,128,5210,13
0,2013,Tennessee,name3054 - 3154,123,5927,0
0,2013,Tennessee,name3055 - 3155,111,4461,0
0,2013,Tennessee,name3056 - 3156,106,8401,9
0,2013,Tennessee,name3057 - 3157,105,8850,3
0,2013,Tennessee,name3058 - 3158,93,6038,0
0,2013,Tennessee,name3059 - 3159,85,4580,6
0,2013,Tennessee,name3060 - 3160,84,4880,29
0,2013,Tennessee,name3061 - 3161,75,2616,3
0,2013,Tennessee,name3062 - 3162,70,1488,92
0,2013,Tennessee,name3063 - 3163,56,3565,5
0,2013,Tennessee,name3064 - 3164,54,2032,0
0,2013,Tennessee,name3065 - 3165,54,1583,101
0,2013,Tennessee,name3066 - 3166,38,3278,0
0,2013,Tennessee,name3067 - 3167,35,1821,0
0,2013,Tennessee,name3068 - 3168,28,3868,0
0,2013,Tennessee,name3069 - 3169,11,650,0
0,2013,Texas,name3070 - 3170,3109,299541,1194
0,2013,Texas,name3071 - 3171,2031,118752,4551
0,2013,Texas,name3072 - 3172,1954,117214,2341
0,2013,Texas,name3073 - 3173,1933,79938,5209
0,2013,Texas,name3074 - 3174,1931,96165,6669
0,2013,Texas,name3075 - 3175,1853,73465,5813
0,2013,Texas,name3076 - 3176,1582,49773,4317
0,2013,Texas,name3077 - 3177,1471,85375,2761
0,2013,Texas,name3078 - 3178,1346,90014,2483
0,2013,Texas,name3079 - 3179,1260,116105,619
0,2013,Texas,name3080 - 3180,1175,73532,2106
0,2013,Texas,name3081 - 3181,1167,69950,236
0,2013,Texas,name3082 - 3182,1158,72755,1364
0,2013,Texas,name3083 - 3183,1089,72061,2988
0,2013,Texas,name3084 - 3184,1082,115118,307
0,2013,Texas,name3085 - 3185,1066,57343,1319
0,2013,Texas,name3086 - 3186,1037,71297,7271
0,2013,Texas,name3087 - 3187,1030,68002,1910
0,2013,Texas,name3088 - 3188,959,89624,161
0,2013,Texas,name3089 - 3189,952,41284,1513
0,2013,Texas,name3090 - 3190,936,41123,2311
0,2013,Texas,name3091 - 3191,931,42609,1411
0,2013,Texas,name3092 - 3192,922,97009,460
0,2013,Texas,name3093 - 3193,915,85763,301
0,2013,Texas,name3094 - 3194,908,46739,1733
0,2013,Texas,name3095 - 3195,880,43510,1260
0,2013,Texas,name3096 - 3196,847,90984,91
0,2013,Texas,name3097 - 3197,829,40694,2480
0,2013,Texas,name3098 - 3198,810,45228,2519
0,2013,Texas,name3099 - 3199,763,43131,85
0,2013,Texas,name3100 - 3200,760,71717,452
0,2013,Texas,name3101 - 3201,745,82751,122
0,2013,Texas,name3102 - 3202,741,49351,930
0,2013,Texas,name3103 - 3203,686,53123,77
0,2013,Texas,name3104 - 3204,675,44650,1671
0,2013,Texas,name3105 - 3205,671,57330,46
0,2013,Texas,name3106 - 3206,659,32345,665
0,2013,Texas,name3107 - 3207,654,26951,1638
0,2013,Texas,name3108 - 3208,644,61667,71
0,2013,Texas,name3109 - 3209,640,61976,224
0,2013,Texas,name3110 - 3210,633,38003,841
0,2013,Texas,name3111 - 3211,616,49805,3
0,2013,Texas,name3112 - 3212,582,42755,314
0,2013,Texas,name3113 - 3213,574,57021,4
0,2013,Texas,name3114 - 3214,566,38064,1181
0,2013,Texas,name3115 - 3215,559,52124,42
0,2013,Texas,name3116 - 3216,547,46228,115
0,2013,Texas,name3117 - 3217,544,44009,78
0,2013,Texas,name3118 - 3218,544,38317,417
0,2013,Texas,name3119 - 3219,542,35866,300
0,2013,Texas,name3120 - 3220,525,18304,1196
0,2013,Texas,name3121 - 3221,515,60337,30
0,2013,Texas,name3122 - 3222,512,48291,30
0,2013,Texas,name3123 - 3223,496,37452,100
0,2013,Texas,name3124 - 3224,480,39590,263
0,2013,Texas,name3125 - 3225,475,37391,895
0,2013,Texas,name3126 - 3226,472,43376,156
0,2013,Texas,name3127 - 3227,467,36062,116
0,2013,Texas,name3128 - 3228,462,28781,15
0,2013,Texas,name3129 - 3229,459,30848,470
0,2013,Texas,name3130 - 3230,456,40196,1386
0,2013,Texas,name3131 - 3231,452,38493,1061
0,2013,Texas,name3132 - 3232,446,49571,90
0,2013,Texas,name3133 - 3233,443,24840,1623
0,2013,Texas,name3134 - 3234,436,25606,266
0,2013,Texas,name3135 - 3235,432,38285,0
0,2013,Texas,name3136 - 3236,432,27274,427
0,2013,Texas,name3137 - 3237,430,26395,107
0,2013,Texas,name3138 - 3238,428,24749,162
0,2013,Texas,name3139 - 3239,426,22291,91
0,2013,Texas,name3140 - 3240,424,32535,123
0,2013,Texas,name3141 - 3241,417,49505,18
0,2013,Texas,name3142 - 3242,407,36395,13
0,2013,Texas,name3143 - 3243,403,31617,172
0,2013,Texas,name3144 - 3244,401,34201,730
0,2013,Texas,name3145 - 3245,399,35906,101
0,2013,Texas,name3146 - 3246,399,17675,1174
0,2013,Texas,name3147 - 3247,398,34955,76
0,2013,Texas,name3148 - 3248,395,23002,221
0,2013,Texas,name3149 - 3249,395,34909,8
0,2013,Texas,name3150 - 3250,394,15441,1038
0,2013,Texas,name3151 - 3251,390,38395,31
0,2013,Texas,name3152 - 3252,389,28753,16
0,2013,Texas,name3153 - 3253,381,42148,172
0,2013,Texas,name3154 - 3254,377,42275,142
0,2013,Texas,name3155 - 3255,376,38627,0
0,2013,Texas,name3156 - 3256,375,25758,194
0,2013,Texas,name3157 - 3257,374,41528,38
0,2013,Texas,name3158 - 3258,372,25367,167
0,2013,Texas,name3159 - 3259,366,35460,14
0,2013,Texas,name3160 - 3260,363,28688,11
0,2013,Texas,name3161 - 3261,358,32617,27
0,2013,Texas,name3162 - 3262,357,30555,209
0,2013,Texas,name3163 - 3263,354,23061,84
0,2013,Texas,name3164 - 3264,351,22869,73
0,2013,Texas,name3165 - 3265,346,31722,126
0,2013,Texas,name3166 - 3266,346,25376,26
0,2013,Texas,name3167 - 3267,339,29972,44
0,2013,Texas,name3168 - 3268,337,20136,106
0,2013,Texas,name3169 - 3269,337,24607,32
0,2013,Texas,name3170 - 3270,336,33578,5
0,2013,Texas,name3171 - 3271,336,26995,0
0,2013,Texas,name3172 - 3272,336,19849,282
0,2013,Texas,name3173 - 3273,335,38808,0
0,2013,Texas,name3174 - 3274,325,26097,8
0,2013,Texas,name3175 - 3275,320,24430,9
0,2013,Texas,name3176 - 3276,319,16381,45
0,2013,Texas,name3177 - 3277,319,23639,183
0,2013,Texas,name3178 - 3278,318,25423,15
0,2013,Texas,name3179 - 3279,314,15193,1092
0,2013,Texas,name3180 - 3280,313,25498,44
0,2013,Texas,name3181 - 3281,312,24723,134
0,2013,Texas,name3182 - 3282,308,18466,866
0,2013,Texas,name3183 - 3283,306,21496,98
0,2013,Texas,name3184 - 3284,298,31809,3
0,2013,Texas,name3185 - 3285,290,25279,82
0,2013,Texas,name3186 - 3286,284,27798,0
0,2013,Texas,name3187 - 3287,281,8897,909
0,2013,Texas,name3188 - 3288,274,22314,5
0,2013,Texas,name3189 - 3289,272,23186,27
0,2013,Texas,name3190 - 3290,272,23228,62
0,2013,Texas,name3191 - 3291,271,22231,3
0,2013,Texas,name3192 - 3292,267,28608,14
0,2013,Texas,name3193 - 3293,266,19606,21
0,2013,Texas,name3194 - 3294,265,16004,182
0,2013,Texas,name3195 - 3295,261,26672,128
0,2013,Texas,name3196 - 3296,256,21623,0
0,2013,Texas,name3197 - 3297,254,11783,308
0,2013,Texas,name3198 - 3298,248,25883,77
0,2013,Texas,name3199 - 3299,245,23164,15
0,2013,Texas,name3200 - 3300,242,20376,124
0,2013,Texas,name3201 - 3301,241,22353,106
0,2013,Texas,name3202 - 3302,239,22498,7
0,2013,Texas,name3203 - 3303,236,20087,41
0,2013,Texas,name3204 - 3304,236,24087,43
0,2013,Texas,name3205 - 3305,235,20958,12
0,2013,Texas,name3206 - 3306,235,11324,35
0,2013,Texas,name3207 - 3307,233,17768,87
0,2013,Texas,name3208 - 3308,229,22351,0
0,2013,Texas,name3209 - 3309,227,24190,11
0,2013,Texas,name3210 - 3310,225,23437,8
0,2013,Texas,name3211 - 3311,225,18899,110
0,2013,Texas,name3212 - 3312,224,29040,11
0,2013,Texas,name3213 - 3313,224,17406,15
0,2013,Texas,name3214 - 3314,222,20548,6
0,2013,Texas,name3215 - 3315,221,12618,86
0,2013,Texas,name3216 - 3316,221,17967,207
0,2013,Texas,name3217 - 3317,216,13160,138
0,2013,Texas,name3218 - 3318,212,6934,449
0,2013,Texas,name3219 - 3319,211,16687,0
0,2013,Texas,name3220 - 3320,211,24260,0
0,2013,Texas,name3221 - 3321,210,10675,2
0,2013,Texas,name3222 - 3322,209,17500,134
0,2013,Texas,name3223 - 3323,208,14555,35
0,2013,Texas,name3224 - 3324,204,17097,33
0,2013,Texas,name3225 - 3325,202,18133,51
0,2013,Texas,name3226 - 3326,200,17851,0
0,2013,Texas,name3227 - 3327,200,18828,103
0,2013,Texas,name3228 - 3328,199,9656,14
0,2013,Texas,name3229 - 3329,197,14447,16
0,2013,Texas,name3230 - 3330,197,13363,0
0,2013,Texas,name3231 - 3331,197,15275,35
0,2013,Texas,name3232 - 3332,195,19001,0
0,2013,Texas,name3233 - 3333,193,13844,12
0,2013,Texas,name3234 - 3334,193,15352,21
0,2013,Texas,name3235 - 3335,191,17540,65
0,2013,Texas,name3236 - 3336,190,16655,15
0,2013,Texas,name3237 - 3337,190,20432,6
0,2013,Texas,name3238 - 3338,190,13725,23
0,2013,Texas,name3239 - 3339,190,15830,65
0,2013,Texas,name3240 - 3340,187,11957,32
0,2013,Texas,name3241 - 3341,187,19179,18
0,2013,Texas,name3242 - 3342,187,16986,33
0,2013,Texas,name3243 - 3343,185,20478,0
0,2013,Texas,name3244 - 3344,184,17750,9
0,2013,Texas,name3245 - 3345,181,17427,29
0,2013,Texas,name3246 - 3346,180,9241,9
0,2013,Texas,name3247 - 3347,180,17761,21
0,2013,Texas,name3248 - 3348,178,6571,76
0,2013,Texas,name3249 - 3349,178,15613,2
0,2013,Texas,name3250 - 3350,178,16964,25
0,2013,Texas,name3251 - 3351,178,17939,0
0,2013,Texas,name3252 - 3352,175,13986,8
0,2013,Texas,name3253 - 3353,173,13849,0
0,2013,Texas,name3254 - 3354,170,14248,13
