Source d'informations: GRD,,,,Source d'informations: GRD et GRT,,Source d'informations: GRD ,,,Source d'informations: GRD ,,,,,,,,,Source d'informations: GRT,,,,,,,,,,Observations
Communes,,,,PITD,,,,,GRD de rang 1,,,GRD de rang 2,,,GRD de rang 3,,,GRT,,,,,,,,,,
 Code Insee,Libellé,Distribution gérée par un GRD de rang 1 ou  2   ,Coefficient tarif de proximité,Code,Libellé,Code de la station météo rattachée au PITD,Nom de la station météo rattachée au PITD,Zone climatique du PITD,Code,Nom ,Contact,Code,Nom ,Contact,Code,Nom ,Contact,Code,Nom,Nombre de postes de livraison Transport/Distribution rattachés au PITD, Type de gaz, Niveau Tarifaire Régional (NTR),Zone de Sortie,GDTF,TIGF, Zone Equilbrage, Contact ,
27598,ST PIERRE DU VAUVRAY,,1,GD0621,ROUEN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27599,ST PIERRE LA GARENNE,,1,GD0615,GAILLON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,(*) Le PCE est rattaché à une commune n° INSEE : 27275 (ERREUR car ce n° = commune de GAILLON) - Pape à lier à Gaillon   
27602,ST SEBASTIEN DE MORSENT,,1,GD0617,EVREUX,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27616,LA SAUSSAYE,,"1,75",GD0621,ROUEN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27622,SERQUIGNY,,1,GD0620,BRIONNE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,3,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27636,LE THUIT ANGER,,1,GD0621,ROUEN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27638,LE THUIT SIGNOL,,1,GD0621,ROUEN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27643,TILLIERES SUR AVRE,,1,GD0613,TILLIERES-SUR-AVRE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27655,TOURVILLE SUR PONT AUDEMER,,1,GD0628,PONT-AUDEMER,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,3,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27656,TOUTAINVILLE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,  ,  ,,  ,,,,,,,(*) Message BERG  
27667,VALAILLES,,1,GD0619,BERNAY,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27668,LE VAL DAVID,,1,GD0617,EVREUX,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27679,VERNEUIL SUR AVRE,,1,GD0611,VERNEUIL-SUR-AVRE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27681,VERNON,,"1,75",GD0632,VERNON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27682,VESLY,,1,GD0629,DANGU,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27684,LE VIEIL EVREUX,,1,GD0617,EVREUX,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27697,VIRONVAY,,1,GD0633,VIRONVAY,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
27698,VITOT,,1,GD0618,LE NEUBOURG,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,13,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,(*) 0 alimentation d'un lotissement prévue  
27701,VAL DE REUIL,,"1,75",GD0621,ROUEN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,1,HAUTE NORMANDIE,10,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28001,ABONDANT,,1,GD0646,GOUSSAINVILLE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28007,ANET,,1,GD0624,EZY-SUR-EURE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,7,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28013,AUNAY SOUS AUNEAU,,1,GD0656,AUNEAU,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,18,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28014,AUNAY SOUS CRECY,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28015,AUNEAU,,1,GD0656,AUNEAU,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,18,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28023,BAILLEAU ARMENONVILLE,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2018, R2164, R9218, R0071,  "
28024,BARJOUVILLE,,1,GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2019, R9125, R9671  "
28033,BELHOMERT GUEHOUVILLE,,1,GD0655,LA LOUPE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R8940, R9032, R9771, R0175  "
28035,BERCHERES LES PIERRES,,1,GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28036,BERCHERES SUR VESGRE,,1,GD0646,GOUSSAINVILLE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R8983, R9028, R0174  "
28037,BEROU LA MULOTIERE,,1,GD0613,TILLIERES-SUR-AVRE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28039,BEVILLE LE COMTE,,1,GD0656,AUNEAU,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,18,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28041,BLANDAINVILLE,,1,  ,  ,  ,  ,,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,LUCE,Luce,phl@rseipc.fr,  ,  ,,  ,  ,,  ,,,,,,,  
28042,BLEURY,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28050,BONCOURT,,1,GD0624,EZY-SUR-EURE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,7,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28051,BONNEVAL,,1,GD0660,BONNEVAL,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,7,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28055,LE BOULLAY THIERRY,,1,GD0652,CHATEAUNEUF-EN-THYMERAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28056,BOUTIGNY PROUAIS,,1,GD0647,FAVEROLLES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28059,BREZOLLES,,1,GD0613,TILLIERES-SUR-AVRE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28061,BROU,,1,GD0661,BROU,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2018, R2164, R9218, R0071,  "
28062,BROUE,,1,GD0646,GOUSSAINVILLE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28064,BU,,1,GD0646,GOUSSAINVILLE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28070,CHAMPHOL,,"1,75",GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28071,CHAMPROND EN GATINE,,1,GD0662,THIRON GARDAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28075,LA CHAPELLE DU NOYER,,1,GD0664,CHATEAUDUN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28082,CHARPONT,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28084,CHARTAINVILLIERS,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2018, R2164, R9218, R0071,  "
28085,CHARTRES,,"1,75",GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28088,CHATEAUDUN,,"1,75",GD0664,CHATEAUDUN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28089,CHATEAUNEUF EN THYMERAIS,,"1,75",GD0652,CHATEAUNEUF-EN-THYMERAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28094,CHAUDON,,1,GD0652,CHATEAUNEUF-EN-THYMERAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28096,LA CHAUSSEE D IVRY,,1,GD0624,EZY-SUR-EURE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,7,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28098,CHERISY,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28102,CLEVILLIERS,,1,GD0652,CHATEAUNEUF-EN-THYMERAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28103,CLOYES SUR LE LOIR,,1,GD0664,CHATEAUDUN,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,8,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28107,CORANCEZ,,1,GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28110,LE COUDRAY,,"1,75",GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28113,COULOMBS,,1,GD0650,NOGENT-LE-ROI,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2018, R2164, R9218, R0071,  "
28116,COURVILLE SUR EURE,,1,GD0655,LA LOUPE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R8940, R9032, R9771, R0175  "
28117,CRECY COUVE,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28122,DAMMARIE,,1,GD0658,THIVARS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R8940, R9032, R9771, R0175  "
28130,DIGNY,,1,GD0655,LA LOUPE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28132,DONNEMAIN ST MAMES,,1,GD0660,BONNEVAL,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,7,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28134,DREUX,,"1,75",DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28135,DROUE SUR DROUETTE,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28136,ECLUZELLES,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28137,ECROSNES,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28140,EPERNON,,"1,75",GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28146,FAVEROLLES,,1,GD0647,FAVEROLLES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,1,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R0072, R2126, R9030, R9033, R9124, R9471, R0171, R0173  "
28147,FAVIERES,,1,GD0652,CHATEAUNEUF-EN-THYMERAIS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,0,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28155,FONTAINE LES RIBOUTS,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28156,FONTAINE SIMON,,1,GD0655,LA LOUPE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28158,FONTENAY SUR EURE,,1,GD0658,THIVARS,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,4,H,6,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28168,GALLARDON,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28170,GARANCIERES EN DROUAIS,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28171,GARNAY,,1,DX0001,DREUX,28070001,Chartres,H1,DREU,Dreux,gbecker@gedia-dreux.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,2,H,2(*),BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*)   la valeur du NTR, applicable à tout moment à l'identique entre les expéditeurs concernés, sera égale à 0, en cas de changement de fournisseur pour un client existant ou, pour un nouveau client sous r"
28172,GAS,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28173,GASVILLE OISEME,,1,GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,"(*) R2019, R9125, R9671  "
28177,GELLAINVILLE,,1,GD0657,CHARTRES,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,5,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28185,GOUSSAINVILLE,,1,GD0646,GOUSSAINVILLE,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,2,REGION PARIS,8,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
28191,HANCHES,,1,GD0649,MAINTENON,76116001,Rouen-Boos,H1,GDFD,Gaz de France Distribution,acces-reseau-distribution@gazdefrance.com,  ,  ,,  ,  ,,GDFT,GRT Gaz,1,H,4,BEAUCE,9,,ZONE NORD,acces-reseau-accueil@grtgaz.com,  
